Nome_Formatado
"Dados;0.7;8.3;4.5;reprovado, Juliana Moura;banco De"
"Software;9.0;5.4;7.2;aprovado, Juliana Moura;engenharia De"
"I;4.4;3.2;3.8;reprovado, Camila Costa;cálculo"
"I;7.4;9.9;8.7;aprovado, Camila Costa;física"
"Costa;algoritmos;6.9;8.8;7.9;aprovado, Camila"
"Dados;7.8;6.1;6.9;reprovado, Camila Costa;banco De"
"Software;8.8;8.9;8.9;aprovado, Camila Costa;engenharia De"
"I;1.7;2.6;2.1;reprovado, Ana Paula;cálculo"
"I;1.5;9.4;5.5;reprovado, Ana Paula;física"
"Paula;algoritmos;3.5;2.1;2.8;reprovado, Ana"
"Dados;9.5;9.6;9.6;aprovado, Ana Paula;banco De"
"Software;6.9;0.2;3.6;reprovado, Ana Paula;engenharia De"
"I;4.9;9.5;7.2;aprovado, Camila Costa;cálculo"
"I;0.2;9.6;4.9;reprovado, Camila Costa;física"
"Costa;algoritmos;9.7;1.3;5.5;reprovado, Camila"
"Dados;4.5;4.4;4.5;reprovado, Camila Costa;banco De"
"Software;6.7;4.8;5.8;reprovado, Camila Costa;engenharia De"
"I;0.8;6.8;3.8;reprovado, Rafael Pereira;cálculo"
"I;6.1;1.3;3.7;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;4.5;1.2;2.9;reprovado, Rafael"
"Dados;4.3;4.4;4.3;reprovado, Rafael Pereira;banco De"
"Software;3.1;0.4;1.8;reprovado, Rafael Pereira;engenharia De"
"I;7.2;5.3;6.2;reprovado, Fernanda Lima;cálculo"
"I;5.7;7.8;6.8;reprovado, Fernanda Lima;física"
"Lima;algoritmos;9.3;1.8;5.6;reprovado, Fernanda"
"Dados;1.4;0.0;0.7;reprovado, Fernanda Lima;banco De"
"Software;8.5;9.4;8.9;aprovado, Fernanda Lima;engenharia De"
"I;3.7;0.1;1.9;reprovado, Ana Paula;cálculo"
"I;0.1;4.0;2.0;reprovado, Ana Paula;física"
"Paula;algoritmos;5.5;1.7;3.6;reprovado, Ana"
"Dados;2.9;3.0;3.0;reprovado, Ana Paula;banco De"
"Software;2.6;5.6;4.1;reprovado, Ana Paula;engenharia De"
"I;9.4;1.1;5.2;reprovado, Rafael Pereira;cálculo"
"I;4.4;9.4;6.9;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;2.2;9.1;5.7;reprovado, Rafael"
"Dados;8.2;0.3;4.2;reprovado, Rafael Pereira;banco De"
"Software;10.0;0.3;5.2;reprovado, Rafael Pereira;engenharia De"
"I;7.0;0.4;3.7;reprovado, João Da Silva;cálculo"
"I;8.5;4.4;6.5;reprovado, João Da Silva;física"
"Silva;algoritmos;9.0;7.7;8.3;aprovado, João Da"
"Dados;4.3;7.4;5.8;reprovado, João Da Silva;banco De"
"Software;8.1;0.1;4.1;reprovado, João Da Silva;engenharia De"
"I;1.9;0.3;1.1;reprovado, Camila Costa;cálculo"
"I;7.2;9.4;8.3;aprovado, Camila Costa;física"
"Costa;algoritmos;7.7;1.0;4.3;reprovado, Camila"
"Dados;7.4;5.4;6.4;reprovado, Camila Costa;banco De"
"Software;3.5;6.4;5.0;reprovado, Camila Costa;engenharia De"
"I;6.6;4.2;5.4;reprovado, Ana Paula;cálculo"
"I;1.0;5.7;3.4;reprovado, Ana Paula;física"
"Paula;algoritmos;4.1;9.8;7.0;aprovado, Ana"
"Dados;1.3;9.3;5.3;reprovado, Ana Paula;banco De"
"Software;5.0;8.5;6.8;reprovado, Ana Paula;engenharia De"
"I;6.2;6.5;6.3;reprovado, Maria Oliveira;cálculo"
"I;0.4;0.7;0.6;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;7.2;3.6;5.4;reprovado, Maria"
"Dados;1.2;5.1;3.1;reprovado, Maria Oliveira;banco De"
"Software;3.5;8.0;5.8;reprovado, Maria Oliveira;engenharia De"
"I;8.3;4.9;6.6;reprovado, Ana Paula;cálculo"
"I;2.1;0.4;1.2;reprovado, Ana Paula;física"
"Paula;algoritmos;9.2;8.2;8.7;aprovado, Ana"
"Dados;0.2;9.8;5.0;reprovado, Ana Paula;banco De"
"Software;3.1;6.6;4.8;reprovado, Ana Paula;engenharia De"
"I;3.4;2.5;3.0;reprovado, Luiz Henrique;cálculo"
"I;5.1;2.9;4.0;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;8.0;6.8;7.4;aprovado, Luiz"
"Dados;9.5;5.2;7.3;aprovado, Luiz Henrique;banco De"
"Software;3.3;9.4;6.3;reprovado, Luiz Henrique;engenharia De"
"I;2.1;6.6;4.3;reprovado, Rafael Pereira;cálculo"
"I;5.6;2.4;4.0;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;9.7;3.0;6.3;reprovado, Rafael"
"Dados;4.6;7.4;6.0;reprovado, Rafael Pereira;banco De"
"Software;7.6;5.9;6.8;reprovado, Rafael Pereira;engenharia De"
"I;6.5;2.9;4.7;reprovado, Carlos Eduardo;cálculo"
"I;8.0;5.3;6.7;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;0.6;7.0;3.8;reprovado, Carlos"
"Dados;8.9;1.4;5.2;reprovado, Carlos Eduardo;banco De"
"Software;0.3;8.0;4.2;reprovado, Carlos Eduardo;engenharia De"
"I;3.0;4.7;3.9;reprovado, Juliana Moura;cálculo"
"I;6.0;7.4;6.7;reprovado, Juliana Moura;física"
"Moura;algoritmos;2.4;8.1;5.2;reprovado, Juliana"
"Dados;6.4;0.7;3.6;reprovado, Juliana Moura;banco De"
"Software;1.9;3.9;2.9;reprovado, Juliana Moura;engenharia De"
"I;5.4;9.7;7.5;aprovado, Pedro Santos;cálculo"
"I;5.2;6.1;5.7;reprovado, Pedro Santos;física"
"Santos;algoritmos;8.2;3.9;6.0;reprovado, Pedro"
"Dados;5.3;6.3;5.8;reprovado, Pedro Santos;banco De"
"Software;4.5;0.6;2.5;reprovado, Pedro Santos;engenharia De"
"I;0.5;7.0;3.8;reprovado, Juliana Moura;cálculo"
"I;3.7;0.6;2.1;reprovado, Juliana Moura;física"
"Moura;algoritmos;1.5;3.0;2.2;reprovado, Juliana"
"Dados;0.6;3.0;1.8;reprovado, Juliana Moura;banco De"
"Software;6.2;9.2;7.7;aprovado, Juliana Moura;engenharia De"
"I;7.0;5.0;6.0;reprovado, Ana Paula;cálculo"
"I;9.7;6.2;7.9;aprovado, Ana Paula;física"
"Paula;algoritmos;0.5;8.1;4.3;reprovado, Ana"
"Dados;8.6;6.7;7.7;aprovado, Ana Paula;banco De"
"Software;4.3;4.5;4.4;reprovado, Ana Paula;engenharia De"
"I;4.8;9.5;7.2;aprovado, Camila Costa;cálculo"
"I;9.9;3.0;6.5;reprovado, Camila Costa;física"
"Costa;algoritmos;6.2;1.9;4.0;reprovado, Camila"
"Dados;6.5;9.7;8.1;aprovado, Camila Costa;banco De"
"Software;6.7;4.3;5.5;reprovado, Camila Costa;engenharia De"
"I;1.5;5.7;3.6;reprovado, João Da Silva;cálculo"
"I;3.1;6.3;4.7;reprovado, João Da Silva;física"
"Silva;algoritmos;3.1;9.1;6.1;reprovado, João Da"
"Dados;8.6;7.8;8.2;aprovado, João Da Silva;banco De"
"Software;2.6;3.5;3.0;reprovado, João Da Silva;engenharia De"
"I;8.1;7.9;8.0;aprovado, Juliana Moura;cálculo"
"I;4.1;4.5;4.3;reprovado, Juliana Moura;física"
"Moura;algoritmos;8.5;5.3;6.9;reprovado, Juliana"
"Dados;5.4;2.4;3.9;reprovado, Juliana Moura;banco De"
"Software;8.8;9.2;9.0;aprovado, Juliana Moura;engenharia De"
"I;5.6;3.3;4.4;reprovado, Pedro Santos;cálculo"
"I;5.7;4.1;4.9;reprovado, Pedro Santos;física"
"Santos;algoritmos;9.8;4.1;7.0;aprovado, Pedro"
"Dados;7.7;0.1;3.9;reprovado, Pedro Santos;banco De"
"Software;3.8;3.6;3.7;reprovado, Pedro Santos;engenharia De"
"I;0.3;4.4;2.4;reprovado, Carlos Eduardo;cálculo"
"I;4.8;0.2;2.5;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;6.2;0.4;3.3;reprovado, Carlos"
"Dados;4.6;7.5;6.0;reprovado, Carlos Eduardo;banco De"
"Software;2.9;5.1;4.0;reprovado, Carlos Eduardo;engenharia De"
"I;0.7;2.8;1.8;reprovado, Luiz Henrique;cálculo"
"I;1.1;7.8;4.5;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;4.4;1.2;2.8;reprovado, Luiz"
"Dados;9.5;0.4;5.0;reprovado, Luiz Henrique;banco De"
"Software;9.5;3.8;6.7;reprovado, Luiz Henrique;engenharia De"
"I;5.0;0.0;2.5;reprovado, Rafael Pereira;cálculo"
"I;2.9;8.9;5.9;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;9.7;1.1;5.4;reprovado, Rafael"
"Dados;3.8;9.5;6.7;reprovado, Rafael Pereira;banco De"
"Software;7.7;9.9;8.8;aprovado, Rafael Pereira;engenharia De"
"I;3.4;3.3;3.3;reprovado, Camila Costa;cálculo"
"I;8.2;9.0;8.6;aprovado, Camila Costa;física"
"Costa;algoritmos;0.4;8.2;4.3;reprovado, Camila"
"Dados;2.1;1.2;1.6;reprovado, Camila Costa;banco De"
"Software;3.2;1.2;2.2;reprovado, Camila Costa;engenharia De"
"I;9.5;7.6;8.6;aprovado, Rafael Pereira;cálculo"
"I;7.8;9.3;8.6;aprovado, Rafael Pereira;física"
"Pereira;algoritmos;7.8;7.3;7.5;aprovado, Rafael"
"Dados;0.7;3.1;1.9;reprovado, Rafael Pereira;banco De"
"Software;8.4;6.9;7.7;aprovado, Rafael Pereira;engenharia De"
"I;5.2;5.0;5.1;reprovado, Maria Oliveira;cálculo"
"I;8.8;4.7;6.8;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;4.4;1.8;3.1;reprovado, Maria"
"Dados;7.9;8.6;8.2;aprovado, Maria Oliveira;banco De"
"Software;8.5;1.9;5.2;reprovado, Maria Oliveira;engenharia De"
"I;2.7;9.5;6.1;reprovado, Rafael Pereira;cálculo"
"I;0.4;4.1;2.2;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;4.4;3.4;3.9;reprovado, Rafael"
"Dados;6.0;7.4;6.7;reprovado, Rafael Pereira;banco De"
"Software;7.9;8.1;8.0;aprovado, Rafael Pereira;engenharia De"
"I;3.6;8.0;5.8;reprovado, Ana Paula;cálculo"
"I;0.7;3.5;2.1;reprovado, Ana Paula;física"
"Paula;algoritmos;6.1;8.3;7.2;aprovado, Ana"
"Dados;0.9;3.4;2.1;reprovado, Ana Paula;banco De"
"Software;7.8;8.9;8.3;aprovado, Ana Paula;engenharia De"
"I;5.5;7.3;6.4;reprovado, João Da Silva;cálculo"
"I;9.6;2.8;6.2;reprovado, João Da Silva;física"
"Silva;algoritmos;8.2;2.3;5.2;reprovado, João Da"
"Dados;5.3;0.6;2.9;reprovado, João Da Silva;banco De"
"Software;0.5;0.9;0.7;reprovado, João Da Silva;engenharia De"
"I;4.3;4.2;4.2;reprovado, Rafael Pereira;cálculo"
"I;4.1;8.4;6.2;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;9.8;5.9;7.9;aprovado, Rafael"
"Dados;3.3;8.7;6.0;reprovado, Rafael Pereira;banco De"
"Software;2.1;3.8;3.0;reprovado, Rafael Pereira;engenharia De"
"I;1.1;6.9;4.0;reprovado, Camila Costa;cálculo"
"I;6.9;1.1;4.0;reprovado, Camila Costa;física"
"Costa;algoritmos;8.1;9.6;8.8;aprovado, Camila"
"Dados;0.9;7.1;4.0;reprovado, Camila Costa;banco De"
"Software;4.3;6.0;5.2;reprovado, Camila Costa;engenharia De"
"I;4.6;2.2;3.4;reprovado, Ana Paula;cálculo"
"I;0.9;6.7;3.8;reprovado, Ana Paula;física"
"Paula;algoritmos;0.2;5.6;2.9;reprovado, Ana"
"Dados;1.9;2.5;2.2;reprovado, Ana Paula;banco De"
"Software;4.3;7.5;5.9;reprovado, Ana Paula;engenharia De"
"I;1.9;5.9;3.9;reprovado, João Da Silva;cálculo"
"I;5.5;1.3;3.4;reprovado, João Da Silva;física"
"Silva;algoritmos;2.7;9.7;6.2;reprovado, João Da"
"Dados;7.2;6.6;6.9;reprovado, João Da Silva;banco De"
"Software;4.6;8.8;6.7;reprovado, João Da Silva;engenharia De"
"I;5.9;0.7;3.3;reprovado, Ana Paula;cálculo"
"I;0.2;0.2;0.2;reprovado, Ana Paula;física"
"Paula;algoritmos;3.9;7.0;5.5;reprovado, Ana"
"Dados;3.1;5.6;4.3;reprovado, Ana Paula;banco De"
"Software;0.0;4.9;2.5;reprovado, Ana Paula;engenharia De"
"I;1.1;5.2;3.2;reprovado, Fernanda Lima;cálculo"
"I;2.8;1.2;2.0;reprovado, Fernanda Lima;física"
"Lima;algoritmos;4.9;0.5;2.7;reprovado, Fernanda"
"Dados;7.4;6.6;7.0;aprovado, Fernanda Lima;banco De"
"Software;2.1;8.5;5.3;reprovado, Fernanda Lima;engenharia De"
"I;8.1;0.9;4.5;reprovado, Pedro Santos;cálculo"
"I;0.7;8.1;4.4;reprovado, Pedro Santos;física"
"Santos;algoritmos;9.6;6.6;8.1;aprovado, Pedro"
"Dados;4.8;6.8;5.8;reprovado, Pedro Santos;banco De"
"Software;2.1;8.2;5.1;reprovado, Pedro Santos;engenharia De"
"I;0.8;6.5;3.6;reprovado, Juliana Moura;cálculo"
"I;0.9;4.1;2.5;reprovado, Juliana Moura;física"
"Moura;algoritmos;0.4;5.5;3.0;reprovado, Juliana"
"Dados;0.0;2.4;1.2;reprovado, Juliana Moura;banco De"
"Software;6.9;0.1;3.5;reprovado, Juliana Moura;engenharia De"
"I;5.3;1.1;3.2;reprovado, Carlos Eduardo;cálculo"
"I;4.2;7.1;5.7;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;6.6;3.1;4.8;reprovado, Carlos"
"Dados;0.1;5.7;2.9;reprovado, Carlos Eduardo;banco De"
"Software;6.9;8.9;7.9;aprovado, Carlos Eduardo;engenharia De"
"I;3.8;4.7;4.2;reprovado, Rafael Pereira;cálculo"
"I;3.5;0.0;1.8;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;4.3;4.0;4.2;reprovado, Rafael"
"Dados;8.9;9.2;9.1;aprovado, Rafael Pereira;banco De"
"Software;7.9;6.5;7.2;aprovado, Rafael Pereira;engenharia De"
"I;2.8;0.6;1.7;reprovado, Rafael Pereira;cálculo"
"I;0.0;1.3;0.7;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;0.5;4.5;2.5;reprovado, Rafael"
"Dados;7.3;3.9;5.6;reprovado, Rafael Pereira;banco De"
"Software;9.6;3.7;6.7;reprovado, Rafael Pereira;engenharia De"
"I;5.1;0.2;2.6;reprovado, Rafael Pereira;cálculo"
"I;1.1;1.8;1.5;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;7.1;2.6;4.8;reprovado, Rafael"
"Dados;9.5;4.5;7.0;aprovado, Rafael Pereira;banco De"
"Software;9.8;3.1;6.5;reprovado, Rafael Pereira;engenharia De"
"I;1.9;1.9;1.9;reprovado, Juliana Moura;cálculo"
"I;4.7;3.9;4.3;reprovado, Juliana Moura;física"
"Moura;algoritmos;1.8;0.0;0.9;reprovado, Juliana"
"Dados;6.7;6.7;6.7;reprovado, Juliana Moura;banco De"
"Software;7.3;6.7;7.0;aprovado, Juliana Moura;engenharia De"
"I;1.6;3.7;2.7;reprovado, Maria Oliveira;cálculo"
"I;5.1;6.8;5.9;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;2.1;5.2;3.7;reprovado, Maria"
"Dados;6.4;8.8;7.6;aprovado, Maria Oliveira;banco De"
"Software;8.4;4.8;6.6;reprovado, Maria Oliveira;engenharia De"
"I;2.6;7.0;4.8;reprovado, João Da Silva;cálculo"
"I;2.5;6.6;4.5;reprovado, João Da Silva;física"
"Silva;algoritmos;3.2;6.9;5.1;reprovado, João Da"
"Dados;2.7;7.7;5.2;reprovado, João Da Silva;banco De"
"Software;4.4;9.8;7.1;aprovado, João Da Silva;engenharia De"
"I;2.1;2.8;2.5;reprovado, Pedro Santos;cálculo"
"I;8.8;7.2;8.0;aprovado, Pedro Santos;física"
"Santos;algoritmos;6.2;7.9;7.1;aprovado, Pedro"
"Dados;7.6;9.9;8.8;aprovado, Pedro Santos;banco De"
"Software;7.3;6.8;7.0;aprovado, Pedro Santos;engenharia De"
"I;7.3;0.4;3.9;reprovado, Pedro Santos;cálculo"
"I;8.6;6.0;7.3;aprovado, Pedro Santos;física"
"Santos;algoritmos;1.6;7.0;4.3;reprovado, Pedro"
"Dados;2.5;1.0;1.8;reprovado, Pedro Santos;banco De"
"Software;2.0;7.2;4.6;reprovado, Pedro Santos;engenharia De"
"I;0.3;0.4;0.3;reprovado, Fernanda Lima;cálculo"
"I;6.6;9.7;8.1;aprovado, Fernanda Lima;física"
"Lima;algoritmos;8.9;6.8;7.8;aprovado, Fernanda"
"Dados;7.5;1.0;4.2;reprovado, Fernanda Lima;banco De"
"Software;3.1;0.5;1.8;reprovado, Fernanda Lima;engenharia De"
"I;8.3;0.5;4.4;reprovado, Carlos Eduardo;cálculo"
"I;5.1;5.5;5.3;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;8.9;1.3;5.1;reprovado, Carlos"
"Dados;3.6;5.6;4.6;reprovado, Carlos Eduardo;banco De"
"Software;5.3;6.1;5.7;reprovado, Carlos Eduardo;engenharia De"
"I;3.5;4.1;3.8;reprovado, Luiz Henrique;cálculo"
"I;0.2;2.3;1.2;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;2.9;7.6;5.2;reprovado, Luiz"
"Dados;1.0;5.1;3.0;reprovado, Luiz Henrique;banco De"
"Software;6.1;4.9;5.5;reprovado, Luiz Henrique;engenharia De"
"I;4.6;4.4;4.5;reprovado, Maria Oliveira;cálculo"
"I;0.0;1.5;0.8;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;1.8;1.8;1.8;reprovado, Maria"
"Dados;6.5;4.1;5.3;reprovado, Maria Oliveira;banco De"
"Software;7.7;2.8;5.2;reprovado, Maria Oliveira;engenharia De"
"I;1.4;0.3;0.8;reprovado, Ana Paula;cálculo"
"I;4.2;5.0;4.6;reprovado, Ana Paula;física"
"Paula;algoritmos;3.7;0.8;2.2;reprovado, Ana"
"Dados;3.6;9.3;6.5;reprovado, Ana Paula;banco De"
"Software;2.7;8.5;5.6;reprovado, Ana Paula;engenharia De"
"I;9.6;2.1;5.8;reprovado, Juliana Moura;cálculo"
"I;6.9;5.2;6.1;reprovado, Juliana Moura;física"
"Moura;algoritmos;7.9;2.9;5.4;reprovado, Juliana"
"Dados;4.4;5.2;4.8;reprovado, Juliana Moura;banco De"
"Software;6.1;1.9;4.0;reprovado, Juliana Moura;engenharia De"
